time,des_joint2_to_joint1,des_joint3_to_joint2,des_joint4_to_joint3,des_joint5_to_joint4,des_joint6_to_joint5,des_joint6output_to_joint6,act_joint2_to_joint1,act_joint3_to_joint2,act_joint4_to_joint3,act_joint5_to_joint4,act_joint6_to_joint5,act_joint6output_to_joint6
60.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559428,0.998134,-0.761294,0.640572,-0.398134,-0.038706
60.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565450,0.996891,-0.768559,0.634550,-0.396891,-0.031441
60.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571056,0.995056,-0.776000,0.628944,-0.395056,-0.024000
60.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576324,0.992578,-0.783746,0.623676,-0.392578,-0.016254
60.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580936,0.989633,-0.791303,0.619064,-0.389633,-0.008697
60.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585202,0.986027,-0.799175,0.614798,-0.386027,-0.000825
60.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588814,0.982014,-0.806800,0.611186,-0.382014,0.006800
60.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591944,0.977440,-0.814504,0.608056,-0.377440,0.014504
61.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594509,0.972383,-0.822126,0.605491,-0.372383,0.022126
61.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596526,0.966754,-0.829772,0.603474,-0.366754,0.029772
61.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597904,0.960831,-0.837073,0.602096,-0.360831,0.037073
61.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598671,0.954644,-0.844027,0.601329,-0.354644,0.044027
61.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598846,0.948000,-0.850846,0.601154,-0.348000,0.050846
61.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598415,0.941078,-0.857337,0.601585,-0.341078,0.057337
61.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597383,0.933926,-0.863457,0.602617,-0.333926,0.063457
61.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595705,0.926390,-0.869315,0.604295,-0.326390,0.069315
61.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593468,0.918841,-0.874627,0.606532,-0.318841,0.074627
61.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590703,0.911296,-0.879407,0.609297,-0.311296,0.079407
61.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587329,0.903539,-0.883791,0.612671,-0.303539,0.083791
61.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583419,0.895766,-0.887653,0.616581,-0.295766,0.087653
61.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579020,0.888057,-0.890962,0.620980,-0.288057,0.090962
61.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574101,0.880378,-0.893723,0.625899,-0.280378,0.093723
61.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568753,0.872853,-0.895900,0.631247,-0.272853,0.095900
61.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562952,0.865462,-0.897490,0.637048,-0.265462,0.097490
61.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556768,0.858292,-0.898477,0.643232,-0.258292,0.098477
61.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550250,0.851393,-0.898857,0.649750,-0.251393,0.098857
61.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543407,0.844782,-0.898625,0.656593,-0.244782,0.098625
61.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536299,0.838514,-0.897785,0.663701,-0.238514,0.097785
62.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.528836,0.832526,-0.896310,0.671164,-0.232526,0.096310
62.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521515,0.827189,-0.894326,0.678485,-0.227189,0.094326
62.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513880,0.822169,-0.891711,0.686120,-0.222169,0.091711
62.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506159,0.817628,-0.888531,0.693841,-0.217628,0.088531
62.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498385,0.813588,-0.884797,0.701615,-0.213588,0.084797
62.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490486,0.810026,-0.880461,0.709514,-0.210026,0.080461
62.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482919,0.807133,-0.875786,0.717081,-0.207133,0.075786
62.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475336,0.804759,-0.870577,0.724664,-0.204759,0.070577
62.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467890,0.802972,-0.864918,0.732110,-0.202972,0.064918
62.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460647,0.801784,-0.858863,0.739353,-0.201784,0.058863
62.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453663,0.801201,-0.852461,0.746337,-0.201201,0.052461
62.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446829,0.801237,-0.845592,0.753171,-0.201237,0.045592
62.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440367,0.801897,-0.838469,0.759633,-0.201897,0.038469
62.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434573,0.803098,-0.831475,0.765427,-0.203098,0.031475
62.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428949,0.804943,-0.824006,0.771051,-0.204943,0.024006
62.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423796,0.807350,-0.816447,0.776204,-0.207350,0.016447
62.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.419078,0.810358,-0.808720,0.780922,-0.210358,0.008720
62.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414864,0.813914,-0.800950,0.785136,-0.213914,0.000950
62.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411185,0.817988,-0.793197,0.788815,-0.217988,-0.006803
62.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408049,0.822581,-0.785468,0.791951,-0.222581,-0.014532
63.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405494,0.827601,-0.777893,0.794506,-0.227601,-0.022107
63.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403506,0.833131,-0.770374,0.796494,-0.233131,-0.029626
63.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402116,0.839055,-0.763061,0.797884,-0.239055,-0.036939
63.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401330,0.845364,-0.755967,0.798670,-0.245364,-0.044033
63.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401156,0.852114,-0.749042,0.798844,-0.252114,-0.050958
63.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401587,0.858930,-0.742658,0.798413,-0.258930,-0.057342
63.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402625,0.866103,-0.736522,0.797375,-0.266103,-0.063478
63.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404247,0.873444,-0.730804,0.795753,-0.273444,-0.069196
63.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406489,0.881029,-0.725460,0.793511,-0.281029,-0.074540
63.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409298,0.888706,-0.720592,0.790702,-0.288706,-0.079408
63.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412672,0.896463,-0.716209,0.787328,-0.296463,-0.083791
63.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416572,0.904219,-0.712352,0.783428,-0.304219,-0.087648
63.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.420979,0.911940,-0.709039,0.779021,-0.311940,-0.090961
63.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425898,0.919620,-0.706277,0.774102,-0.319620,-0.093723
63.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431269,0.927173,-0.704096,0.768731,-0.327173,-0.095904
63.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437160,0.934673,-0.702487,0.762840,-0.334673,-0.097513
63.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443222,0.941699,-0.701522,0.756778,-0.341699,-0.098478
63.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449733,0.948591,-0.701142,0.750267,-0.348591,-0.098858
63.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456583,0.955209,-0.701374,0.743417,-0.355209,-0.098626
63.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463695,0.961481,-0.702214,0.736305,-0.361481,-0.097786
64.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471027,0.967369,-0.703657,0.728973,-0.367369,-0.096343
64.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478672,0.972935,-0.705737,0.721328,-0.372935,-0.094263
64.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486149,0.977848,-0.708301,0.713851,-0.377848,-0.091699
64.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493871,0.982388,-0.711483,0.706129,-0.382388,-0.088517
64.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501630,0.986421,-0.715209,0.698370,-0.386421,-0.084791
64.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509393,0.989925,-0.719468,0.690607,-0.389925,-0.080532
64.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517093,0.992873,-0.724220,0.682907,-0.392873,-0.075780
64.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524684,0.995246,-0.729438,0.675316,-0.395246,-0.070562
64.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532122,0.997031,-0.735090,0.667878,-0.397031,-0.064910
64.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539360,0.998218,-0.741142,0.660640,-0.398218,-0.058858
64.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546304,0.998803,-0.747501,0.653696,-0.398803,-0.052499
64.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553023,0.998774,-0.754249,0.646977,-0.398774,-0.045751
64.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559411,0.998138,-0.761273,0.640589,-0.398138,-0.038727
64.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565646,0.996837,-0.768809,0.634354,-0.396837,-0.031191
64.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571046,0.995059,-0.775986,0.628954,-0.395059,-0.024014
64.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576317,0.992579,-0.783738,0.623683,-0.392579,-0.016262
64.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580932,0.989635,-0.791297,0.619068,-0.389635,-0.008703
64.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585141,0.986082,-0.799060,0.614859,-0.386082,-0.000940
64.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588819,0.982007,-0.806812,0.611181,-0.382007,0.006812
64.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591944,0.977442,-0.814501,0.608056,-0.377442,0.014501
65.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594550,0.972286,-0.822264,0.605450,-0.372286,0.022264
65.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596496,0.966859,-0.829638,0.603504,-0.366859,0.029638
65.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597885,0.960954,-0.836931,0.602115,-0.360954,0.036931
65.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598685,0.954439,-0.844246,0.601315,-0.354439,0.044246
65.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598850,0.948035,-0.850815,0.601150,-0.348035,0.050815
65.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598414,0.941085,-0.857329,0.601586,-0.341085,0.057329
65.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597372,0.933890,-0.863481,0.602628,-0.333890,0.063481
65.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595729,0.926492,-0.869237,0.604271,-0.326492,0.069237
65.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593497,0.918933,-0.874564,0.606503,-0.318933,0.074564
65.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590694,0.911272,-0.879423,0.609306,-0.311272,0.079423
65.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587330,0.903536,-0.883795,0.612670,-0.303536,0.083795
65.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583456,0.895822,-0.887634,0.616544,-0.295822,0.087634
65.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.579018,0.888057,-0.890961,0.620982,-0.288057,0.090961
65.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574111,0.880391,-0.893720,0.625889,-0.280391,0.093720
65.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568746,0.872846,-0.895900,0.631254,-0.272846,0.095900
65.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562958,0.865469,-0.897489,0.637042,-0.265469,0.097489
65.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556785,0.858309,-0.898476,0.643215,-0.258309,0.098476
65.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550248,0.851393,-0.898855,0.649752,-0.251393,0.098855
65.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543406,0.844781,-0.898624,0.656594,-0.244781,0.098624
65.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536299,0.838514,-0.897785,0.663701,-0.238514,0.097785
66.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.528969,0.832627,-0.896342,0.671031,-0.232627,0.096342
66.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521462,0.827157,-0.894305,0.678538,-0.227157,0.094305
66.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513824,0.822137,-0.891687,0.686176,-0.222137,0.091687
66.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.505780,0.817418,-0.888362,0.694220,-0.217418,0.088362
66.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.498400,0.813590,-0.884810,0.701600,-0.213590,0.084810
66.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490651,0.810090,-0.880561,0.709349,-0.210090,0.080561
66.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482795,0.807089,-0.875706,0.717205,-0.207089,0.075706
66.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475095,0.804694,-0.870401,0.724905,-0.204694,0.070401
66.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467926,0.802976,-0.864950,0.732074,-0.202976,0.064950
66.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460678,0.801787,-0.858892,0.739322,-0.201787,0.058892
66.500000,0.429289,0.803407,-0.825882,0.770711,-0.203407,0.025882,0.453587,0.801197,-0.852390,0.746413,-0.201197,0.052390
66.550000,0.423959,0.805736,-0.818224,0.776041,-0.205736,0.018224,0.446864,0.801235,-0.845629,0.753136,-0.201235,0.045629
66.600000,0.419098,0.808645,-0.810453,0.780902,-0.208645,0.010453,0.440627,0.801853,-0.838773,0.759373,-0.201853,0.038773
66.650000,0.414736,0.812118,-0.802618,0.785264,-0.212118,0.002618,0.434478,0.803131,-0.831348,0.765522,-0.203131,0.031348
66.700000,0.410899,0.816133,-0.794766,0.789101,-0.216133,-0.005234,0.428961,0.804942,-0.824019,0.771039,-0.204942,0.024019
66.750000,0.407612,0.820665,-0.786947,0.792388,-0.220665,-0.013053,0.423694,0.807415,-0.816278,0.776306,-0.207415,0.016278
66.800000,0.404894,0.825686,-0.779209,0.795106,-0.225686,-0.020791,0.418995,0.810422,-0.808573,0.781005,-0.210422,0.008573
66.850000,0.402763,0.831165,-0.771598,0.797237,-0.231165,-0.028402,0.414867,0.813911,-0.800956,0.785133,-0.213911,0.000956
66.900000,0.401231,0.837068,-0.764163,0.798769,-0.237068,-0.035837,0.411181,0.817996,-0.793185,0.788819,-0.217996,-0.006815
66.950000,0.400308,0.843359,-0.756949,0.799692,-0.243359,-0.043051,0.408046,0.822585,-0.785461,0.791954,-0.222585,-0.014539
67.000000,0.400000,0.850000,-0.750000,0.800000,-0.250000,-0.050000,0.405483,0.827639,-0.777844,0.794517,-0.227639,-0.022156
67.050000,0.400308,0.856949,-0.743359,0.799692,-0.256949,-0.056641,0.403501,0.833144,-0.770357,0.796499,-0.233144,-0.029643
67.100000,0.401231,0.864163,-0.737068,0.798769,-0.264163,-0.062932,0.402112,0.839073,-0.763040,0.797888,-0.239073,-0.036960
67.150000,0.402763,0.871598,-0.731165,0.797237,-0.271598,-0.068835,0.401328,0.845364,-0.755964,0.798672,-0.245364,-0.044036
67.200000,0.404894,0.879209,-0.725686,0.795106,-0.279209,-0.074314,0.401151,0.851990,-0.749161,0.798849,-0.251990,-0.050839
67.250000,0.407612,0.886947,-0.720665,0.792388,-0.286947,-0.079335,0.401587,0.858930,-0.742657,0.798413,-0.258930,-0.057343
67.300000,0.410899,0.894766,-0.716133,0.789101,-0.294766,-0.083867,0.402629,0.866118,-0.736510,0.797371,-0.266118,-0.063490
67.350000,0.414736,0.902618,-0.712118,0.785264,-0.302618,-0.087882,0.404262,0.873487,-0.730775,0.795738,-0.273487,-0.069225
67.400000,0.419098,0.910453,-0.708645,0.780902,-0.310453,-0.091355,0.406498,0.881054,-0.725443,0.793502,-0.281054,-0.074557
67.450000,0.423959,0.918224,-0.705736,0.776041,-0.318224,-0.094264,0.409309,0.888734,-0.720575,0.790691,-0.288734,-0.079425
67.500000,0.429289,0.925882,-0.703407,0.770711,-0.325882,-0.096593,0.412678,0.896479,-0.716199,0.787322,-0.296479,-0.083801
67.550000,0.435055,0.933381,-0.701675,0.764945,-0.333381,-0.098325,0.416557,0.904199,-0.712358,0.783443,-0.304199,-0.087642
67.600000,0.441221,0.940674,-0.700548,0.758779,-0.340674,-0.099452,0.420989,0.911956,-0.709034,0.779011,-0.311956,-0.090966
67.650000,0.447750,0.947716,-0.700034,0.752250,-0.347716,-0.099966,0.425904,0.919630,-0.706274,0.774096,-0.319630,-0.093726
67.700000,0.454601,0.954464,-0.700137,0.745399,-0.354464,-0.099863,0.431252,0.927154,-0.704098,0.768748,-0.327154,-0.095902
67.750000,0.461732,0.960876,-0.700856,0.738268,-0.360876,-0.099144,0.437151,0.934664,-0.702488,0.762849,-0.334664,-0.097512
67.800000,0.469098,0.966913,-0.702185,0.730902,-0.366913,-0.097815,0.443215,0.941693,-0.701523,0.756785,-0.341693,-0.098477
67.850000,0.476655,0.972537,-0.704118,0.723345,-0.372537,-0.095882,0.449752,0.948608,-0.701144,0.750248,-0.348608,-0.098856
67.900000,0.484357,0.977715,-0.706642,0.715643,-0.377715,-0.093358,0.456595,0.955219,-0.701376,0.743405,-0.355219,-0.098624
67.950000,0.492154,0.982413,-0.709741,0.707846,-0.382413,-0.090259,0.463656,0.961453,-0.702204,0.736344,-0.361453,-0.097796
68.000000,0.500000,0.986603,-0.713397,0.700000,-0.386603,-0.086603,0.471004,0.967353,-0.703651,0.728996,-0.367353,-0.096349
68.050000,0.507846,0.990259,-0.717587,0.692154,-0.390259,-0.082413,0.478498,0.972817,-0.705681,0.721502,-0.372817,-0.094319
68.100000,0.515643,0.993358,-0.722285,0.684357,-0.393358,-0.077715,0.486141,0.977842,-0.708300,0.713859,-0.377842,-0.091700
68.150000,0.523345,0.995882,-0.727463,0.676655,-0.395882,-0.072537,0.493863,0.982383,-0.711480,0.706137,-0.382383,-0.088520
68.200000,0.530902,0.997815,-0.733087,0.669098,-0.397815,-0.066913,0.501610,0.986411,-0.715198,0.698390,-0.386411,-0.084802
68.250000,0.538268,0.999144,-0.739124,0.661732,-0.399144,-0.060876,0.509523,0.989979,-0.719544,0.690477,-0.389979,-0.080456
68.300000,0.545399,0.999863,-0.745536,0.654601,-0.399863,-0.054464,0.517031,0.992855,-0.724176,0.682969,-0.392855,-0.075824
68.350000,0.552250,0.999966,-0.752284,0.647750,-0.399966,-0.047716,0.524634,0.995233,-0.729401,0.675366,-0.395233,-0.070599
68.400000,0.558779,0.999452,-0.759326,0.641221,-0.399452,-0.040674,0.532055,0.997020,-0.735035,0.667945,-0.397020,-0.064965
68.450000,0.564945,0.998325,-0.766619,0.635055,-0.398325,-0.033381,0.539288,0.998211,-0.741078,0.660712,-0.398211,-0.058922
68.500000,0.570711,0.996593,-0.774118,0.629289,-0.396593,-0.025882,0.546436,0.998799,-0.747637,0.653564,-0.398799,-0.052363
68.550000,0.576041,0.994264,-0.781776,0.623959,-0.394264,-0.018224,0.553030,0.998769,-0.754261,0.646970,-0.398769,-0.045739
68.600000,0.580902,0.991355,-0.789547,0.619098,-0.391355,-0.010453,0.559425,0.998132,-0.761293,0.640575,-0.398132,-0.038707
68.650000,0.585264,0.987882,-0.797382,0.614736,-0.387882,-0.002618,0.565448,0.996889,-0.768558,0.634552,-0.396889,-0.031442
68.700000,0.589101,0.983867,-0.805234,0.610899,-0.383867,0.005234,0.571049,0.995058,-0.775991,0.628951,-0.395058,-0.024009
68.750000,0.592388,0.979335,-0.813053,0.607612,-0.379335,0.013053,0.576231,0.992628,-0.783602,0.623769,-0.392628,-0.016398
68.800000,0.595106,0.974314,-0.820791,0.604894,-0.374314,0.020791,0.580939,0.989629,-0.791309,0.619061,-0.389629,-0.008691
68.850000,0.597237,0.968835,-0.828402,0.602763,-0.368835,0.028402,0.585145,0.986078,-0.799067,0.614855,-0.386078,-0.000933
68.900000,0.598769,0.962932,-0.835837,0.601231,-0.362932,0.035837,0.588804,0.982036,-0.806768,0.611196,-0.382036,0.006768
68.950000,0.599692,0.956641,-0.843051,0.600308,-0.356641,0.043051,0.591945,0.977434,-0.814511,0.608055,-0.377434,0.014511
69.000000,0.600000,0.950000,-0.850000,0.600000,-0.350000,0.050000,0.594507,0.972389,-0.822118,0.605493,-0.372389,0.022118
69.050000,0.599692,0.943051,-0.856641,0.600308,-0.343051,0.056641,0.596492,0.966881,-0.829611,0.603508,-0.366881,0.029611
69.100000,0.598769,0.935837,-0.862932,0.601231,-0.335837,0.062932,0.597884,0.960942,-0.836942,0.602116,-0.360942,0.036942
69.150000,0.597237,0.928402,-0.868835,0.602763,-0.328402,0.068835,0.598669,0.954634,-0.844035,0.601331,-0.354634,0.044035
69.200000,0.595106,0.920791,-0.874314,0.604894,-0.320791,0.074314,0.598842,0.947786,-0.851056,0.601158,-0.347786,0.051056
69.250000,0.592388,0.913053,-0.879335,0.607612,-0.313053,0.079335,0.598416,0.941089,-0.857327,0.601584,-0.341089,0.057327
69.300000,0.589101,0.905234,-0.883867,0.610899,-0.305234,0.083867,0.597381,0.933920,-0.863461,0.602619,-0.333920,0.063461
69.350000,0.585264,0.897382,-0.887882,0.614736,-0.297382,0.087882,0.595740,0.926523,-0.869216,0.604260,-0.326523,0.069216
69.400000,0.580902,0.889547,-0.891355,0.619098,-0.289547,0.091355,0.593503,0.918952,-0.874551,0.606497,-0.318952,0.074551
69.450000,0.576041,0.881776,-0.894264,0.623959,-0.281776,0.094264,0.590692,0.911270,-0.879422,0.609308,-0.311270,0.079422
69.500000,0.570711,0.874118,-0.896593,0.629289,-0.274118,0.096593,0.587322,0.903523,-0.883799,0.612678,-0.303523,0.083799
69.550000,0.564945,0.866619,-0.898325,0.635055,-0.266619,0.098325,0.583415,0.895757,-0.887658,0.616585,-0.295757,0.087658
69.600000,0.558779,0.859326,-0.899452,0.641221,-0.259326,0.099452,0.578925,0.887902,-0.891023,0.621075,-0.287902,0.091023
69.650000,0.552250,0.852284,-0.899966,0.647750,-0.252284,0.099966,0.574103,0.880378,-0.893725,0.625897,-0.280378,0.093725
69.700000,0.545399,0.845536,-0.899863,0.654601,-0.245536,0.099863,0.568639,0.872703,-0.895937,0.631361,-0.272703,0.095937
69.750000,0.538268,0.839124,-0.899144,0.661732,-0.239124,0.099144,0.562974,0.865485,-0.897489,0.637026,-0.265485,0.097489
69.800000,0.530902,0.833087,-0.897815,0.669098,-0.233087,0.097815,0.556667,0.858179,-0.898488,0.643333,-0.258179,0.098488
69.850000,0.523345,0.827463,-0.895882,0.676655,-0.227463,0.095882,0.550133,0.851276,-0.898857,0.649867,-0.251276,0.098857
69.900000,0.515643,0.822285,-0.893358,0.684357,-0.222285,0.093358,0.543422,0.844795,-0.898627,0.656578,-0.244795,0.098627
69.950000,0.507846,0.817587,-0.890259,0.692154,-0.217587,0.090259,0.536323,0.838533,-0.897790,0.663677,-0.238533,0.097790
70.000000,0.500000,0.813397,-0.886603,0.700000,-0.213397,0.086603,0.528850,0.832537,-0.896313,0.671150,-0.232537,0.096313
70.050000,0.492154,0.809741,-0.882413,0.707846,-0.209741,0.082413,0.521481,0.827170,-0.894311,0.678519,-0.227170,0.094311
70.100000,0.484357,0.806642,-0.877715,0.715643,-0.206642,0.077715,0.513849,0.822152,-0.891697,0.686151,-0.222152,0.091697
70.150000,0.476655,0.804118,-0.872537,0.723345,-0.204118,0.072537,0.506115,0.817606,-0.888509,0.693885,-0.217606,0.088509
70.200000,0.469098,0.802185,-0.866913,0.730902,-0.202185,0.066913,0.497867,0.813335,-0.884532,0.702133,-0.213335,0.084532
70.250000,0.461732,0.800856,-0.860876,0.738268,-0.200856,0.060876,0.490651,0.810089,-0.880562,0.709349,-0.210089,0.080562
70.300000,0.454601,0.800137,-0.854464,0.745399,-0.200137,0.054464,0.482795,0.807088,-0.875707,0.717205,-0.207088,0.075707
70.350000,0.447750,0.800034,-0.847716,0.752250,-0.200034,0.047716,0.475353,0.804763,-0.870590,0.724647,-0.204763,0.070590
70.400000,0.441221,0.800548,-0.840674,0.758779,-0.200548,0.040674,0.467911,0.802975,-0.864936,0.732089,-0.202975,0.064936
70.450000,0.435055,0.801675,-0.833381,0.764945,-0.201675,0.033381,0.460700,0.801786,-0.858914,0.739300,-0.201786,0.058914
